model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,424,0,0.5,0.23199999999999998,0.4895833333333333,0.48148148148148145,0.48301133894354226
tl,425,0,0.8888888888888888,0.8315789473684211,0.8766666666666666,0.8827160493827161,0.8785425101214575
tl,426,0,0.4027777777777778,0.07416267942583743,0.38435672514619884,0.3810457516339869,0.3686067019400352
tl,427,0,0.8333333333333334,0.7405405405405405,0.8352647352647353,0.8068783068783069,0.7894385026737968
tl,428,0,0.7361111111111112,0.5839416058394161,0.7068783068783069,0.6845238095238096,0.6835238835238835
tl,429,0,0.7777777777777778,0.6631578947368422,0.8198924731182796,0.7706876456876457,0.7741597583702847
tl,430,0,0.5694444444444444,0.35116279069767453,0.5659903381642511,0.5771712158808934,0.561704260651629
tl,431,0,0.8194444444444444,0.7240566037735849,0.8506944444444445,0.8292633292633292,0.834503562698289
tl,432,0,0.75,0.6163410301953819,0.7296770166952723,0.7296770166952723,0.7296770166952723
tl,433,0,0.7083333333333334,0.5599534342258441,0.7870370370370371,0.7014975845410628,0.680638398593359
tl,434,0,0.875,0.8102489019033675,0.8636861223068119,0.8714687100893997,0.8648469000633344
tl,435,0,0.8055555555555556,0.7023036030714707,0.7858943335349869,0.7889957264957266,0.7853430185633575
tl,436,0,0.6527777777777778,0.4604316546762589,0.6406926406926408,0.6277777777777778,0.6308705786966656
tl,437,0,0.75,0.6140559857057772,0.8666666666666667,0.7408906882591092,0.7541666666666668
tl,438,0,0.7222222222222222,0.5871559633027523,0.766955266955267,0.7328449328449328,0.7037037037037036
tl,439,0,0.625,0.42553191489361697,0.6272893772893773,0.5902777777777778,0.5822601577318559
tl,440,0,0.6388888888888888,0.4248847926267282,0.7346616065781152,0.6102862920391656,0.6327710461709036
tl,441,0,0.5694444444444444,0.3519163763066201,0.563034188034188,0.6008470695970697,0.5641510385158298
tl,442,0,0.6527777777777778,0.460431654676259,0.6559091986723565,0.6318181818181818,0.6376316250724696
tl,443,0,0.6111111111111112,0.4290569243840272,0.6877245138114704,0.6311779448621554,0.6136160365262532
tl,444,0,0.5,0.26090675791274587,0.5657077476299444,0.5133779264214047,0.46263881046489747
tl,445,0,0.7916666666666666,0.6785714285714286,0.8572418572418572,0.7636090225563911,0.7686465267110428
tl,446,0,0.4861111111111111,0.19927862939585206,0.4641975308641975,0.46393013597314675,0.4625932647711232
tl,447,0,0.5138888888888888,0.27710843373493976,0.5245261984392419,0.513142174432497,0.5018518518518519
tl,448,0,0.5833333333333334,0.32835820895522383,0.5468975468975469,0.546031746031746,0.5461997683328877
tl,449,0,0.6805555555555556,0.5067024128686327,0.6675697865353039,0.6705829070758739,0.6653742097932068
tl,450,0,0.5277777777777778,0.25547445255474466,0.49645146520146516,0.49645146520146516,0.49645146520146516
tl,451,0,0.5138888888888888,0.3126022913256955,0.6750770955985422,0.5797979797979799,0.4606102003642987
tl,452,0,0.7777777777777778,0.6672443674176776,0.8044042232277526,0.7767042404723564,0.7604802604802604
tl,453,0,0.5138888888888888,0.2186046511627907,0.6071071071071071,0.5353893418409548,0.5585735901525375
tl,454,0,0.6805555555555556,0.5120801414260461,0.7207671957671957,0.6926695526695527,0.6724053724053723
tl,455,0,0.5972222222222222,0.38041543026706237,0.5579157588961511,0.555448717948718,0.55622588934235
tl,456,0,0.7777777777777778,0.6571428571428571,0.7987468671679198,0.7547619047619047,0.7611408199643495
tl,457,0,0.6944444444444444,0.544434857635893,0.7012121212121212,0.7016555726233146,0.6791646508627641
tl,458,0,0.7777777777777778,0.6595744680851063,0.7827380952380952,0.7741675757103527,0.7744544145341753
tl,459,0,0.6527777777777778,0.46808510638297873,0.668939393939394,0.6316239316239316,0.6158288443806632
tl,460,0,0.4722222222222222,0.1825515386913653,0.46419593478417015,0.4266830870279146,0.4154142333676858
tl,461,0,0.7222222222222222,0.5580110497237569,0.6841750841750841,0.6617283950617284,0.6611111111111112
tl,500,0,0.625,0.43439045679371546,0.7202821869488535,0.6296979006656427,0.6273839619779552
tl,501,0,0.6111111111111112,0.4186851211072664,0.7253968253968254,0.6142697881828316,0.6100469578730449
tl,502,0,0.625,0.44568006843455943,0.7523148148148149,0.6470258136924804,0.6158623412144539
tl,503,0,0.8055555555555556,0.7099280575539568,0.8179134338554629,0.8248156623442665,0.8090602497493391
tl,504,0,0.7222222222222222,0.5888063963449457,0.7494949494949495,0.7364823348694317,0.7206627146982824
tl,505,0,0.4583333333333333,0.19771428571428562,0.526984126984127,0.4590835895183721,0.4668200644270593
tl,506,0,0.6527777777777778,0.4735302720093595,0.6885050316422866,0.6641833077316949,0.6684887480150069
tl,507,0,0.6527777777777778,0.4860079954311822,0.6858585858585858,0.6591942820012996,0.6547196892941574
tl,508,0,0.5,0.25,0.531055900621118,0.5,0.4975990282232808
tl,509,0,0.6944444444444444,0.5403366221706327,0.7445247104689828,0.7193990723936278,0.7129629629629629
tl,510,0,0.5,0.24077328646748686,0.577639751552795,0.48915587455141213,0.50625
tl,511,0,0.5833333333333334,0.3889674681753891,0.6741722329957623,0.6026129426129426,0.5821271525065895
tl,512,0,0.5833333333333334,0.37895342150661304,0.6821236559139785,0.5873913043478262,0.5759414877061936
tl,513,0,0.5,0.26342710997442453,0.5924908424908425,0.5129670329670329,0.5067088364960705
mtl,414,0,0.4722222222222222,0.20833333333333337,0.48245614035087714,0.470679012345679,0.4571178679837424
mtl,436,0,0.625,0.44425385934819894,0.6395061728395062,0.6453703703703703,0.624822373393802
mtl,509,0,0.5694444444444444,0.31238447319778184,0.6944444444444445,0.5376840088727566,0.5215269680874034
mtl,413,0,0.6527777777777778,0.48275862068965514,0.700729009552539,0.6845238095238096,0.6421146953405018
mtl,442,0,0.5694444444444444,0.3662691652470188,0.6278609004577441,0.598989898989899,0.5687895687895688
mtl,428,0,0.6527777777777778,0.4755244755244755,0.6773618538324421,0.6488095238095238,0.6419838302495765
mtl,429,0,0.6666666666666666,0.4902654867256637,0.787962962962963,0.6565656565656566,0.6481026481026481
mtl,441,0,0.5277777777777778,0.2183908045977011,0.5400802900802901,0.48820970695970695,0.4695238095238095
mtl,461,0,0.7638888888888888,0.6307692307692307,0.7379509379509379,0.7246913580246913,0.7268096982382697
mtl,415,0,0.6111111111111112,0.4086242299794661,0.6346153846153846,0.5985185185185186,0.5931321190629701
mtl,444,0,0.4722222222222222,0.21514629948364894,0.5830999066293184,0.47770345596432556,0.44129129129129124
mtl,435,0,0.625,0.45022624434389147,0.6634630053394356,0.6440170940170941,0.6228926353149955
mtl,407,0,0.8472222222222222,0.7608695652173914,0.8867521367521367,0.817037037037037,0.833105996021597
mtl,456,0,0.7083333333333334,0.5614849187935034,0.735179451897718,0.7031746031746032,0.6979617915788129
mtl,412,0,0.4583333333333333,0.160789001793186,0.4696040868454661,0.42971916971916974,0.36130862601450836
mtl,433,0,0.7083333333333334,0.5608480975893116,0.747305834262356,0.7040579710144929,0.6959026025312554
mtl,454,0,0.6666666666666666,0.4817036592681464,0.6300451924575347,0.6252813852813853,0.625
