model,subject,run,accuracy,kappa,precision,recall,f1_score
baseline,458,0,0.7638888888888888,0.6275106512477175,0.7971852708694813,0.744428860838398,0.7611111111111111
baseline,459,0,0.4722222222222222,0.1842576028622539,0.5092592592592592,0.44864468864468865,0.40020020020020014
baseline,460,0,0.20833333333333334,0.0,0.06944444444444445,0.3333333333333333,0.1149425287356322
baseline,461,0,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,500,0,0.5555555555555556,0.25073170731707317,0.6851851851851851,0.48289810547875067,0.4555290120507512
baseline,501,0,0.3194444444444444,0.0,0.10648148148148147,0.3333333333333333,0.16140350877192983
baseline,502,0,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,503,0,0.6527777777777778,0.44220638363805387,0.45041432771986106,0.6,0.5140498770635756
baseline,504,0,0.4305555555555556,0.0,0.14351851851851852,0.3333333333333333,0.2006472491909385
baseline,505,0,0.4583333333333333,0.19310344827586212,0.5122377622377622,0.4531547357634314,0.3965811965811965
baseline,506,0,0.4444444444444444,0.027683997299122298,0.4788732394366197,0.34920634920634924,0.23291740938799763
baseline,507,0,0.6666666666666666,0.5181260457334077,0.813953488372093,0.6923076923076922,0.5852534562211982
baseline,508,0,0.5416666666666666,0.3125,0.5454545454545454,0.5416666666666666,0.5257055682684973
baseline,509,0,0.5,0.23222748815165872,0.6430555555555556,0.49306815890300465,0.45135397154030693
baseline,510,0,0.2361111111111111,0.0,0.0787037037037037,0.3333333333333333,0.12734082397003746
baseline,511,0,0.3611111111111111,0.007491759065028636,0.191044776119403,0.33638583638583636,0.20485249517507578
baseline,512,0,0.375,0.06277118889210287,0.4564102564102564,0.37333333333333335,0.25120385232744785
baseline,513,0,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
tl,300,0,0.4027777777777778,0.12886888013505915,0.5299049049049049,0.4177859177859178,0.40392156862745104
tl,301,0,0.5416666666666666,0.3184165232358003,0.6083743842364532,0.5416666666666666,0.5491367616228882
tl,302,0,0.4166666666666667,0.1500843170320404,0.455831112932978,0.4346153846153846,0.41029355699580633
tl,303,0,0.5138888888888888,0.2716763005780347,0.5431025480367585,0.5068958818958819,0.5158299495508798
tl,304,0,0.5277777777777778,0.2937103289094056,0.6407407407407407,0.5261266511266511,0.5221239546182338
tl,306,0,0.6944444444444444,0.545219638242894,0.7091666666666668,0.7045707915273133,0.6840108401084012
tl,307,0,0.4583333333333333,0.16179104477611939,0.4946836788942052,0.4341491841491842,0.36637097841917116
tl,308,0,0.5416666666666666,0.3076923076923077,0.6222222222222222,0.529084249084249,0.5216374269005848
tl,309,0,0.5,0.25645438898450945,0.5307840307840307,0.5025252525252525,0.5026936026936027
tl,400,0,0.75,0.6142857142857143,0.7285786931095856,0.7421016483516484,0.7293408076818215
tl,401,0,0.625,0.4559193954659949,0.6711327302725153,0.6674242424242425,0.6135457922691966
tl,402,0,0.6805555555555556,0.502403846153846,0.6706610275689223,0.687325944870702,0.6752822341057635
tl,403,0,0.6805555555555556,0.5337837837837838,0.7083333333333334,0.7208872939096063,0.6754648526077097
tl,404,0,0.5138888888888888,0.27419354838709675,0.5247619047619048,0.5091269841269841,0.510748299319728
tl,405,0,0.4444444444444444,0.13357400722021673,0.5284992784992785,0.44586021505376344,0.4516568102881817
tl,406,0,0.7361111111111112,0.6041666666666667,0.7380324989020641,0.75924688057041,0.7302780761427378
tl,407,0,0.9166666666666666,0.8704647676161918,0.942857142857143,0.8940740740740741,0.9081838380513495
tl,408,0,0.6944444444444444,0.544434857635893,0.7175351530190239,0.6952816514220023,0.6739720701569564
tl,409,0,0.5416666666666666,0.30281690140845063,0.5424369747899159,0.5267857142857143,0.519047619047619
tl,410,0,0.5972222222222222,0.4030874785591766,0.6431623931623932,0.6416666666666666,0.6037509795159733
tl,411,0,0.5555555555555556,0.32055440872898844,0.5511904761904762,0.5413793103448276,0.535197779862414
tl,412,0,0.5555555555555556,0.3199527744982291,0.5631673881673881,0.5378021978021978,0.5255270092226614
tl,413,0,0.7083333333333334,0.556338028169014,0.7199346405228758,0.7232142857142857,0.7054438730455561
tl,414,0,0.5555555555555556,0.33850129198966405,0.5679012345679012,0.5608465608465608,0.55359477124183
tl,415,0,0.625,0.42108397855866586,0.6254072987943956,0.5969135802469135,0.5793650793650794
tl,416,0,0.75,0.6227074235807861,0.7724867724867724,0.7493528693528694,0.7506178400935989
tl,417,0,0.5416666666666666,0.3152737752161383,0.5527777777777777,0.568834941383961,0.5404971932638332
tl,418,0,0.8055555555555556,0.7010676156583631,0.7952941176470589,0.7976190476190476,0.7950158711381873
tl,419,0,0.7777777777777778,0.6503793626707133,0.7393989523021781,0.7475664767331435,0.7423380253568933
tl,420,0,0.4722222222222222,0.25061626951520133,0.4920934920934921,0.5632183908045977,0.46125116713352005
tl,421,0,0.6944444444444444,0.5507657402155417,0.7662231559290382,0.7271284271284272,0.6911039368666487
tl,422,0,0.6527777777777778,0.4623655913978495,0.6055555555555555,0.6092592592592593,0.6
tl,423,0,0.8888888888888888,0.8285714285714285,0.8752525252525253,0.899844028520499,0.8828914141414143
tl,424,0,0.5,0.23404255319148937,0.4862903225806452,0.48148148148148145,0.48236854423467007
tl,425,0,0.8888888888888888,0.8297872340425532,0.8868135376756067,0.8765432098765431,0.8803299097416745
tl,426,0,0.4444444444444444,0.12647861692447693,0.4241425241425241,0.41398692810457516,0.41338791927027224
tl,427,0,0.7916666666666666,0.6777081468218442,0.8054240853429494,0.765031265031265,0.7373204897498323
tl,428,0,0.7083333333333334,0.5401459854014599,0.6873949579831934,0.6607142857142857,0.6630627437079051
tl,429,0,0.8333333333333334,0.7479579929988331,0.8596059113300493,0.8277000777000776,0.831109431109431
tl,430,0,0.5694444444444444,0.3642836798632868,0.5909340659340659,0.5895781637717121,0.5457984638312507
tl,431,0,0.8333333333333334,0.7448316597755464,0.8552867383512545,0.8441188441188441,0.8483292978208232
tl,432,0,0.7361111111111112,0.592128801431127,0.7116440422322775,0.6964945129245331,0.6950617283950619
tl,433,0,0.75,0.6221574344023324,0.8153409090909092,0.7408937198067633,0.7052271483305966
tl,434,0,0.8611111111111112,0.7894121088037438,0.8467908902691512,0.8529501915708813,0.8477845254161043
tl,435,0,0.8055555555555556,0.7074869413813116,0.8006280193236716,0.8101495726495727,0.7944807552650689
tl,436,0,0.6388888888888888,0.4316939890710383,0.6496288798920378,0.6111111111111112,0.6176901368199194
tl,437,0,0.8611111111111112,0.7889182058047494,0.8864809081527346,0.8675463587744289,0.866609145815358
tl,438,0,0.6805555555555556,0.5268571428571428,0.7361111111111112,0.6958974358974359,0.64628743576112
tl,439,0,0.5416666666666666,0.31090487238979136,0.6771241830065359,0.5451388888888888,0.5199443450606241
tl,440,0,0.5416666666666666,0.26119402985074625,0.676470588235294,0.5001064282673479,0.5096018735362997
tl,441,0,0.5416666666666666,0.31010452961672474,0.5307518796992481,0.5752060439560439,0.5324786324786325
tl,442,0,0.6388888888888888,0.44285714285714295,0.6475044563279857,0.6262626262626263,0.6332070707070706
tl,443,0,0.6666666666666666,0.5051546391752577,0.7380952380952381,0.6787969924812031,0.66346178110884
tl,444,0,0.5555555555555556,0.3419023136246787,0.6068783068783068,0.5680044593088072,0.5347306738787468
tl,445,0,0.7916666666666666,0.6777081468218442,0.8189467357824355,0.7579699248120301,0.7540602919728702
tl,446,0,0.4444444444444444,0.17217591261856857,0.4687726942628903,0.45300677021107133,0.4386798952735291
tl,447,0,0.5416666666666666,0.29095792300805723,0.5216718266253869,0.5053478978210161,0.5048005134961656
tl,448,0,0.5972222222222222,0.33141210374639773,0.5407243163340724,0.5293650793650794,0.5314522875498485
tl,449,0,0.5694444444444444,0.3297297297297297,0.53875,0.5392956095481671,0.5381944444444445
tl,450,0,0.5138888888888888,0.26315789473684215,0.5011022927689593,0.504235347985348,0.49411500449236295
tl,451,0,0.5555555555555556,0.3642384105960266,0.6809523809523809,0.6101010101010101,0.5225885225885225
tl,452,0,0.7916666666666666,0.6839332748024582,0.8036199095022624,0.7834382472063631,0.7715446524305959
tl,453,0,0.5,0.22857142857142865,0.4878067603025158,0.5314604750088622,0.5010483870967742
tl,454,0,0.6944444444444444,0.5506382978723404,0.7407867494824015,0.7576046176046175,0.6883713500734777
tl,455,0,0.6111111111111112,0.4049586776859504,0.5962301587301587,0.5716880341880342,0.5711119147112397
tl,456,0,0.75,0.6170212765957447,0.7227933356965615,0.7206349206349206,0.7118117287608813
tl,457,0,0.625,0.43074670571010254,0.6225131162017558,0.6106275246060192,0.5988633795085408
tl,458,0,0.8194444444444444,0.7220902612826603,0.8241452991452992,0.8141914705729573,0.8171662107465938
tl,459,0,0.6805555555555556,0.5091879075281565,0.72140522875817,0.6537240537240537,0.6240415854450942
tl,460,0,0.6388888888888888,0.4490876986462625,0.6328282828282829,0.6529009304871374,0.6355125100887813
tl,461,0,0.7361111111111112,0.5827996340347668,0.6904761904761906,0.6802469135802469,0.6814814814814815
tl,500,0,0.5416666666666666,0.309101482989241,0.6659993326659993,0.5490271377368151,0.543254688445251
tl,501,0,0.5972222222222222,0.39213973799126645,0.649820788530466,0.5964325529542921,0.6096192863110157
tl,502,0,0.6666666666666666,0.5027338129496404,0.7436274509803922,0.6797687015078319,0.6743106743106743
tl,503,0,0.7222222222222222,0.5970900951315052,0.7943722943722943,0.7645817442156115,0.7262626262626263
tl,504,0,0.7083333333333334,0.5677530017152659,0.726923076923077,0.7249359959037379,0.707200425652839
tl,505,0,0.4305555555555556,0.15294117647058825,0.48137254901960785,0.4268042746303616,0.42409442409442405
tl,506,0,0.5138888888888888,0.2992213570634038,0.600378787878788,0.5692780337941629,0.5299601927508905
tl,507,0,0.5416666666666666,0.32191780821917804,0.5972222222222222,0.5386864597390914,0.5493877551020409
tl,508,0,0.5416666666666666,0.3125,0.5571398888369435,0.5416666666666666,0.5428817045838322
tl,509,0,0.75,0.6206088992974239,0.7660765160765161,0.762981447872555,0.7621810621810622
tl,510,0,0.4166666666666667,0.17781402936378465,0.5869565217391305,0.45545326884069276,0.43068783068783073
tl,511,0,0.6527777777777778,0.4835007173601147,0.7202932098765432,0.6611233211233212,0.6557431314134393
tl,512,0,0.5416666666666666,0.3176335439402642,0.6705495818399044,0.5479468599033817,0.5074074074074074
tl,513,0,0.5416666666666666,0.322690992018244,0.6046296296296296,0.5499145299145299,0.5508052563363163
mtl,500,0,0.5,0.27476217123670954,0.5442583732057417,0.5324884792626728,0.4857818570865477
mtl,403,0,0.6666666666666666,0.5171835708298407,0.7347511312217195,0.7012794507723514,0.6610644257703081
mtl,443,0,0.6111111111111112,0.41918755401901475,0.6159420289855072,0.6199749373433584,0.6108932461873637
mtl,401,0,0.5,0.30266343825665865,0.6454042081949058,0.5545454545454546,0.5132720055684105
mtl,437,0,0.8333333333333334,0.7496377861489423,0.8416515426497279,0.8428550007497376,0.8314507198228128
mtl,425,0,0.625,0.4613466334164589,0.7276053215077605,0.6604938271604938,0.619488678421622
mtl,402,0,0.5833333333333334,0.3925759280089989,0.617921146953405,0.6264279624893436,0.5835651197970039
mtl,415,0,0.5555555555555556,0.3317865429234339,0.5654761904761905,0.5475308641975308,0.5525252525252525
mtl,430,0,0.4027777777777778,0.1869747899159664,0.6265082956259427,0.4639371381306865,0.40998217468805703
mtl,304,0,0.5555555555555556,0.323943661971831,0.5984848484848485,0.5425407925407926,0.5123015873015873
mtl,503,0,0.7222222222222222,0.5821242019733024,0.7227483164983165,0.7391812865497075,0.7181503181503182
mtl,309,0,0.5,0.2412177985948477,0.6015873015873017,0.489024864024864,0.4665610351884862
mtl,412,0,0.3472222222222222,0.04729729729729726,0.3734848484848485,0.36481074481074477,0.3254901960784314
mtl,439,0,0.625,0.4452054794520548,0.6396103896103896,0.6493055555555555,0.6199433953057141
mtl,441,0,0.4861111111111111,0.26732673267326734,0.537037037037037,0.5469322344322344,0.4830303030303031
mtl,404,0,0.3472222222222222,0.041902604756511974,0.4155483405483406,0.3523809523809524,0.35034013605442177
mtl,442,0,0.5972222222222222,0.3851590106007068,0.6045100732600732,0.5974747474747475,0.5883590462833099
mtl,303,0,0.5,0.24607329842931935,0.4090744101633394,0.49290986790986785,0.422089812936669
mtl,502,0,0.5416666666666666,0.32499999999999996,0.5763888888888888,0.5620455765383302,0.524448977279166
mtl,300,0,0.5416666666666666,0.29032258064516125,0.5215384615384616,0.5129222629222628,0.5125448028673835
mtl,444,0,0.5277777777777778,0.28358208955223874,0.5788288288288288,0.5206243032329989,0.4976657329598506
mtl,451,0,0.6527777777777778,0.49037372593431483,0.6914098972922501,0.6853535353535353,0.6578395978033121
mtl,417,0,0.4444444444444444,0.21483097055616152,0.5303030303030303,0.5000259363004461,0.4379654339814462
mtl,432,0,0.6666666666666666,0.5114503816793894,0.7154693262687654,0.6810734904041191,0.6665882665122788
mtl,302,0,0.5138888888888888,0.26573426573426584,0.5078210894552724,0.508974358974359,0.5072047000618429
mtl,426,0,0.25,-0.04910955207771184,0.28535353535353536,0.2920261437908497,0.2346884729165859
mtl,435,0,0.5972222222222222,0.4241588527302813,0.7469512195121951,0.635576923076923,0.5761119971646287
mtl,450,0,0.4861111111111111,0.22377622377622375,0.5019459706959707,0.47996794871794873,0.4645833333333333
mtl,407,0,0.9166666666666666,0.8740524781341108,0.9118967452300785,0.9203320561941251,0.9123015873015873
mtl,461,0,0.7361111111111112,0.6055363321799307,0.7409178743961352,0.7456790123456791,0.7249382716049383
mtl,440,0,0.4583333333333333,0.1967963386727689,0.4672732285635511,0.48547254150702424,0.4523560730457283
mtl,418,0,0.8055555555555556,0.7103448275862069,0.8166666666666668,0.8244047619047619,0.7982804232804233
mtl,414,0,0.5416666666666666,0.3172413793103448,0.5763888888888888,0.5407848324514991,0.5434270563571341
mtl,438,0,0.6527777777777778,0.4781095969846333,0.7079579579579581,0.6525030525030525,0.6540781536847627
mtl,405,0,0.3333333333333333,0.04793388429752066,0.30357142857142855,0.38161290322580643,0.29649783455899265
mtl,449,0,0.5138888888888888,0.31034482758620685,0.6223063973063973,0.5610080988917306,0.5037423571579169
mtl,458,0,0.7638888888888888,0.64593578247035,0.7918529161345252,0.7795179471196301,0.7619128242752601
mtl,428,0,0.5972222222222222,0.41610738255033564,0.6532446311858077,0.6279761904761905,0.5915262515262515
mtl,409,0,0.4861111111111111,0.2575250836120401,0.5653968253968255,0.5238095238095238,0.4870514243433222
mtl,427,0,0.6805555555555556,0.5224913494809689,0.7805555555555556,0.6972101972101972,0.6910884283603119
mtl,434,0,0.8055555555555556,0.7018633540372671,0.7975308641975308,0.7843933588761175,0.7865079365079365
mtl,454,0,0.5555555555555556,0.37947751144626984,0.6793650793650793,0.646897546897547,0.5359616573902288
mtl,436,0,0.5555555555555556,0.33448873483535524,0.5741283805799935,0.5601851851851851,0.5324263038548752
mtl,420,0,0.4444444444444444,0.21117502054231718,0.5342842842842843,0.5032840722495895,0.43047038635273926
mtl,408,0,0.6666666666666666,0.48890860692102933,0.6625615763546798,0.6479232268705953,0.65
mtl,505,0,0.4861111111111111,0.21276595744680848,0.45007390983000745,0.46593958912799494,0.4369747899159664
mtl,406,0,0.6944444444444444,0.5392670157068062,0.6906280193236715,0.7191399286987522,0.691394415786457
mtl,459,0,0.7083333333333334,0.5612304120719676,0.7074497838799898,0.7068131868131869,0.7012987012987013
mtl,452,0,0.7083333333333334,0.5584112149532711,0.7301282051282051,0.7032645293514858,0.7089151450053706
mtl,410,0,0.6111111111111112,0.4115586690017513,0.6360657390602944,0.6462962962962963,0.6372284233919454
mtl,501,0,0.5972222222222222,0.40051679586563305,0.6199494949494949,0.6064659977703456,0.5942125682655003
mtl,460,0,0.5555555555555556,0.32295033793711425,0.5737099158151789,0.5707443897099069,0.5404818724804163
mtl,308,0,0.5,0.2638454984379438,0.5432170169012274,0.5073504273504273,0.4951566951566952
mtl,422,0,0.6944444444444444,0.5343915343915344,0.708080808080808,0.6805555555555555,0.6772486772486772
mtl,512,0,0.4861111111111111,0.22377622377622375,0.5385148918808649,0.48099033816425124,0.4663865546218487
mtl,508,0,0.5416666666666666,0.3125,0.5378378378378379,0.5416666666666666,0.5097711215633794
mtl,445,0,0.7083333333333334,0.5684931506849316,0.7550776583034647,0.7231578947368421,0.7015182884748102
mtl,511,0,0.5972222222222222,0.3982708933717579,0.6453216374269006,0.6047863247863248,0.5777777777777778
mtl,431,0,0.7777777777777778,0.66296079578701,0.7924485125858124,0.7983312983312985,0.7916004239533652
mtl,419,0,0.6666666666666666,0.5165081141578063,0.7131592421915003,0.7212725546058879,0.6647241647241647
mtl,400,0,0.4861111111111111,0.2733224222585924,0.61002886002886,0.5201465201465202,0.4868768139208391
mtl,423,0,0.7638888888888888,0.6506849315068494,0.7813852813852814,0.8065953654188949,0.7619047619047619
mtl,455,0,0.5277777777777778,0.292485549132948,0.5315425315425316,0.5090811965811965,0.5076628352490421
mtl,446,0,0.4027777777777778,0.17834394904458595,0.5111408199643493,0.47297604824486544,0.4042145593869731
mtl,413,0,0.5833333333333334,0.4117647058823529,0.7330827067669173,0.6339285714285714,0.5873983357475653
mtl,506,0,0.5555555555555556,0.31894767957434234,0.7140120415982486,0.5333077316948285,0.45502645502645506
mtl,504,0,0.6805555555555556,0.48379052369077313,0.7708333333333334,0.6328981054787507,0.6407763066427405
mtl,306,0,0.6111111111111112,0.41463414634146334,0.6146825396825397,0.612597547380156,0.6123664485861419
mtl,509,0,0.5972222222222222,0.4069866515194547,0.6377217553688141,0.6245714861867312,0.6022334713913177
mtl,507,0,0.5416666666666666,0.29095792300805734,0.6126373626373627,0.5155195681511471,0.474060222477944
mtl,448,0,0.5277777777777778,0.2941176470588235,0.5490488006617039,0.5539682539682539,0.5196353436185133
mtl,457,0,0.5416666666666666,0.3305156382079458,0.5776252145420502,0.5524833589349718,0.5310016576471162
mtl,307,0,0.4305555555555556,0.14780600461893756,0.4401021711366539,0.4246309246309246,0.4276377217553688
mtl,429,0,0.5833333333333334,0.3849658314350798,0.6626984126984127,0.5955710955710956,0.5812499999999999
mtl,416,0,0.6388888888888888,0.4589595375722544,0.6378458498023716,0.6463003663003662,0.6273821963477135
mtl,411,0,0.4861111111111111,0.24080934739241955,0.553968253968254,0.48876117496807153,0.4572207120776037
mtl,421,0,0.5694444444444444,0.3868131868131869,0.6992583083725573,0.6118326118326118,0.5730625583566761
mtl,433,0,0.75,0.6267281105990783,0.8025619604566971,0.7520772946859903,0.7565805841667911
mtl,513,0,0.4722222222222222,0.2205128205128205,0.4890269151138716,0.4807326007326007,0.46507936507936504
mtl,453,0,0.375,0.13806863527533908,0.4635471898197243,0.45303084012761435,0.36578962069158144
mtl,456,0,0.6666666666666666,0.5068493150684932,0.7123617123617123,0.6706349206349206,0.6694048688657852
mtl,424,0,0.4861111111111111,0.23711340206185572,0.5248221127531472,0.5,0.4887853692201518
mtl,301,0,0.6527777777777778,0.4821634062140392,0.6744239631336405,0.6537490287490287,0.6535467075410873
mtl,447,0,0.4305555555555556,0.1509922346850734,0.4351515151515151,0.40945553848779653,0.41162715691017576
mtl,510,0,0.4583333333333333,0.15140525838621932,0.4339160839160839,0.4192541738180684,0.35626102292768963
