model,subject,run,accuracy,kappa,precision,recall,f1_score
baseline,508,2,0.3472222222222222,0.02083333333333337,0.4460093896713615,0.34722222222222227,0.19508771929824562
baseline,509,0,0.4305555555555556,0.05263157894736825,0.4714285714285715,0.3684210526315789,0.2587782587782588
baseline,509,1,0.5138888888888888,0.20654911838790935,0.484375,0.47368421052631576,0.405416168857029
baseline,509,2,0.4444444444444444,0.07869481765834929,0.4734299516908213,0.3859649122807018,0.28818800247371673
baseline,510,0,0.375,0.08241291418861518,0.578042328042328,0.40092058043376505,0.3193061378989052
baseline,510,1,0.4444444444444444,0.0883190883190883,0.6131313131313131,0.385369532428356,0.2888061905605765
baseline,510,2,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,511,0,0.4166666666666667,0.15222876366694693,0.6035294117647059,0.43907203907203907,0.39476653200858897
baseline,511,1,0.625,0.41656662665066024,0.48333333333333334,0.5866666666666667,0.5037037037037037
baseline,511,2,0.4027777777777778,0.1271497039751902,0.2868085106382979,0.42063492063492064,0.32679738562091504
baseline,512,0,0.5833333333333334,0.3740944653723559,0.7155768208399786,0.5802657004830918,0.48301587301587295
baseline,512,1,0.3611111111111111,0.04360381172393868,0.2608058608058608,0.36292270531400966,0.23895131086142327
baseline,512,2,0.3888888888888889,0.09096126255380199,0.2582197273456295,0.3955314009661836,0.3101798698813624
baseline,513,0,0.4166666666666667,0.10453064850458993,0.36630036630036633,0.3974358974358974,0.28619528619528617
baseline,513,1,0.4305555555555556,0.11484257871064463,0.6333333333333333,0.40507936507936515,0.31523809523809526
baseline,513,2,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
tl,300,0,0.4027777777777778,0.12886888013505915,0.46458958958958957,0.42918192918192916,0.3889483065953654
tl,300,1,0.4027777777777778,0.12886888013505915,0.46458958958958957,0.42918192918192916,0.3889483065953654
tl,300,2,0.4166666666666667,0.14527981910683996,0.4862433862433862,0.4363044363044363,0.4134489549583889
tl,301,0,0.5694444444444444,0.3571428571428571,0.5959914030089468,0.5662393162393163,0.573363567649282
