model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,411,2,0.25,-0.039294306335204476,0.1736694677871148,0.3022222222222222,0.2028985507246377
tl,412,0,0.4305555555555556,0.16680779000846746,0.2922043010752688,0.45650793650793653,0.3524590163934426
tl,412,1,0.4444444444444444,0.15838690824079482,0.456998556998557,0.44236874236874235,0.4398148148148148
tl,412,2,0.4305555555555556,0.15318416523235778,0.4990842490842491,0.4274969474969475,0.44250927269795187
tl,413,0,0.5694444444444444,0.35862068965517235,0.614957264957265,0.5952380952380952,0.5495770676691729
tl,413,1,0.5972222222222222,0.38732394366197176,0.6138888888888889,0.6190476190476191,0.581045751633987
tl,413,2,0.6388888888888888,0.44680851063829785,0.6806267806267806,0.6458333333333334,0.636142134743519
tl,414,0,0.4027777777777778,0.09314586994727592,0.3721139971139971,0.3816137566137567,0.3583832697133189
tl,414,1,0.3472222222222222,0.02422145328719738,0.2688357394239747,0.35008818342151676,0.2879851143009038
tl,414,2,0.3888888888888889,0.0712401055408971,0.3327927927927928,0.37081128747795417,0.341177507491627
tl,415,0,0.4583333333333333,0.17557251908396954,0.4205534160604764,0.4348148148148148,0.4074989020641195
tl,415,1,0.4444444444444444,0.1630340017436791,0.46078431372549017,0.4208641975308642,0.4300587646202974
tl,415,2,0.4166666666666667,0.11630625365283465,0.38705738705738707,0.39913580246913577,0.3922542204568024
tl,416,0,0.5972222222222222,0.4144699943914749,0.7699275362318841,0.623101343101343,0.5323383084577115
tl,416,1,0.625,0.4197014925373135,0.6787439613526569,0.5932844932844933,0.5462962962962963
tl,416,2,0.5277777777777778,0.31003382187147677,0.5402930402930403,0.5513553113553114,0.4702147525676937
tl,417,0,0.2777777777777778,0.030051813471502653,0.2752688172043011,0.34858387799564267,0.22625156802371993
tl,417,1,0.375,0.04957465532414196,0.31637630662020905,0.36852889303869696,0.324874073157826
tl,417,2,0.4166666666666667,0.16163016357083448,0.4764771460423634,0.4522253345782758,0.4078279960632902
tl,418,0,0.3055555555555556,0.06832298136645976,0.23481116584564857,0.4047619047619047,0.23938223938223938
tl,418,1,0.3888888888888889,0.1428571428571428,0.2984848484848485,0.44940476190476186,0.3331236897274633
tl,418,2,0.7222222222222222,0.5789473684210527,0.7152073732718893,0.7261904761904762,0.7096248791164045
tl,419,0,0.4305555555555556,0.1965160587915079,0.27301337529504327,0.4890788224121558,0.34670231729055256
tl,419,1,0.7916666666666666,0.680473372781065,0.7726190476190476,0.801727207977208,0.7745098039215685
tl,419,2,0.75,0.5920679886685553,0.7183497536945813,0.6810600664767331,0.6892916370528311
tl,420,0,0.3611111111111111,0.016042780748663055,0.3585858585858586,0.33579638752052543,0.31235364711392105
tl,420,1,0.4583333333333333,0.22129783693843585,0.48733031674208144,0.5147783251231527,0.449074074074074
tl,420,2,0.3888888888888889,0.1358428805237316,0.4068922305764411,0.4819376026272579,0.3821389020724569
tl,421,0,0.6805555555555556,0.4977252047315742,0.6435786435786436,0.6385281385281386,0.6396799734693032
tl,421,1,0.4027777777777778,0.21341463414634143,0.3194444444444445,0.5242424242424243,0.37336093857832986
tl,421,2,0.5555555555555556,0.3621262458471761,0.6572131341868185,0.605050505050505,0.5770230419353226
tl,422,0,0.2777777777777778,-0.05405405405405417,0.17857142857142858,0.2962962962962963,0.21176470588235294
tl,422,1,0.6805555555555556,0.5106382978723405,0.6636904761904762,0.6583333333333333,0.658787122275966
tl,422,2,0.4027777777777778,0.1717495987158908,0.30553191489361703,0.46296296296296297,0.3510204081632653
tl,423,0,0.4861111111111111,0.19565217391304346,0.4627224627224627,0.45075757575757575,0.4564319306341072
tl,423,1,0.8472222222222222,0.7625899280575539,0.8291666666666666,0.8490418894830659,0.8347763347763348
tl,423,2,0.7222222222222222,0.5675675675675675,0.7093084545646215,0.7170231729055258,0.7119894598155468
tl,424,0,0.3472222222222222,0.06467661691542292,0.4047619047619047,0.36419753086419754,0.34228483802951887
tl,424,1,0.3611111111111111,0.05882352941176472,0.36034306195596516,0.3888888888888889,0.35947073865006995
tl,424,2,0.3611111111111111,0.04415584415584417,0.37569892473118277,0.35802469135802467,0.3549852980486501
tl,425,0,0.8472222222222222,0.7647058823529411,0.8365079365079365,0.8209876543209876,0.8241693248272196
tl,425,1,0.6388888888888888,0.45833333333333337,0.6396825396825397,0.6172839506172839,0.6206011482607227
tl,425,2,0.6388888888888888,0.44973544973544977,0.625389527458493,0.6172839506172839,0.6206756206756207
tl,426,0,0.5277777777777778,0.264423076923077,0.5161146723646723,0.5065359477124183,0.5084367245657568
tl,426,1,0.375,0.04957465532414196,0.3667901234567901,0.36915032679738563,0.3670491544175755
tl,426,2,0.3194444444444444,0.00703630734590488,0.3294811101828646,0.3194771241830065,0.29025784157363105
tl,427,0,0.3611111111111111,0.11750599520383698,0.39153439153439146,0.41414141414141414,0.2751322751322751
tl,427,1,0.6944444444444444,0.50974930362117,0.6822777891644463,0.6443001443001443,0.6512226512226512
tl,427,2,0.3611111111111111,0.136150234741784,0.2839506172839506,0.45502645502645506,0.3190883190883191
tl,428,0,0.6666666666666666,0.4744525547445255,0.6281512605042017,0.6160714285714285,0.6124601205246366
tl,428,1,0.4444444444444444,0.1428571428571429,0.406181379007466,0.3988095238095238,0.39953659059252117
tl,428,2,0.5138888888888888,0.2857142857142857,0.5958618442489411,0.5029761904761905,0.4983781468674615
tl,429,0,0.7083333333333334,0.5617391304347826,0.7470588235294118,0.7135780885780886,0.7136909598221314
tl,429,1,0.5416666666666666,0.30281690140845074,0.46875,0.5281662781662781,0.4787629994526546
tl,429,2,0.625,0.4371742906774754,0.6684577677224736,0.6343240093240093,0.6249150006799945
tl,430,0,0.5416666666666666,0.309101482989241,0.5892612859097127,0.5660049627791564,0.529933434445568
tl,430,1,0.3611111111111111,0.0738255033557047,0.2517482517482518,0.35985663082437275,0.28433641975308643
tl,430,2,0.5972222222222222,0.39249345359324994,0.5976342371079213,0.6069478908188586,0.5840839386602098
tl,431,0,0.5833333333333334,0.38636363636363635,0.3936507936507936,0.6190476190476191,0.4764150943396226
tl,431,1,0.4861111111111111,0.23580034423407925,0.3716759431045145,0.5398860398860399,0.43555555555555553
tl,431,2,0.4583333333333333,0.21520402459474564,0.4854545454545454,0.5192307692307693,0.4464555052790347
tl,432,0,0.7361111111111112,0.6013986013986015,0.7395833333333334,0.7289488739793,0.7210694156506965
tl,432,1,0.3888888888888889,0.12292358803986703,0.4196741854636592,0.4475217142559942,0.38033520237766955
tl,432,2,0.4861111111111111,0.24873096446700504,0.32608695652173914,0.5369532428355958,0.4052540913006029
tl,433,0,0.6805555555555556,0.5179039301310044,0.6983436853002071,0.6744202898550724,0.6665197112005624
tl,433,1,0.7222222222222222,0.581151832460733,0.7596892354956871,0.7178019323671497,0.7158119658119658
tl,433,2,0.5694444444444444,0.3575129533678757,0.6825396825396824,0.5733574879227054,0.5315682563451952
tl,434,0,0.75,0.6260819388343912,0.7698863636363636,0.7543039591315454,0.7409916635560533
tl,434,1,0.2777777777777778,-0.03568464730290466,0.3286192525790804,0.2956066411238825,0.28396869193085195
tl,434,2,0.8333333333333334,0.7445298639858072,0.8236531986531986,0.8210983397190293,0.8205893371571781
tl,435,0,0.5277777777777778,0.3440514469453375,0.3746031746031746,0.6073717948717948,0.4462233169129721
tl,435,1,0.7916666666666666,0.6875,0.7916666666666666,0.7973290598290598,0.7816049382716049
tl,435,2,0.6388888888888888,0.47208121827411165,0.6888341543513957,0.6556623931623932,0.6265993265993267
tl,436,0,0.4583333333333333,0.23026315789473695,0.37564102564102564,0.49259259259259264,0.3752380952380952
tl,436,1,0.5694444444444444,0.3309352517985612,0.3695652173913044,0.5518518518518518,0.44258373205741625
tl,436,2,0.5833333333333334,0.34545454545454546,0.558119658119658,0.5425925925925926,0.5418703160638644
tl,437,0,0.4722222222222222,0.24503311258278138,0.3611111111111111,0.5029239766081871,0.3944980977465613
tl,437,1,0.6805555555555556,0.5155061439438268,0.6772879492177738,0.6772879492177738,0.6772879492177738
tl,437,2,0.4166666666666667,0.07352941176470595,0.463768115942029,0.3859649122807018,0.2784090909090909
tl,438,0,0.5694444444444444,0.3502183406113537,0.5529100529100529,0.5557020757020757,0.5461143332645106
tl,438,1,0.6388888888888888,0.4597402597402598,0.6358024691358025,0.6503296703296703,0.634379113646336
tl,438,2,0.6805555555555556,0.5267219205487284,0.7012138188608777,0.6954090354090354,0.6740351846734827
tl,439,0,0.3472222222222222,0.06208425720620847,0.22448320413436693,0.3819444444444445,0.2823383084577114
tl,439,1,0.4722222222222222,0.18571428571428572,0.4426247771836007,0.44097222222222227,0.43405103668261563
tl,439,2,0.4583333333333333,0.2547770700636942,0.31157731157731156,0.5555555555555555,0.39191919191919194
tl,440,0,0.5,0.22994652406417115,0.48148148148148145,0.5038048105576841,0.485302497067203
tl,440,1,0.5277777777777778,0.28775094559208614,0.5023018539255941,0.5777724563644103,0.4929214929214929
tl,440,2,0.5972222222222222,0.40017236426314273,0.6734636557690147,0.6539218816517667,0.5706959706959708
tl,441,0,0.4027777777777778,0.09790209790209803,0.3801064835547594,0.3965201465201465,0.3810165143498477
tl,441,1,0.4583333333333333,0.19031141868512103,0.37939068100358425,0.4934752747252747,0.39035069224822544
tl,441,2,0.5694444444444444,0.34622144112478026,0.5628019323671497,0.6032509157509157,0.5703588403346272
