subject,run_mean,run_std,accuracy_mean,accuracy_std,kappa_mean,kappa_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std
460,0.5,0.7071067811865476,0.5277777777777778,0.039283710065919325,0.23475077442973813,0.05758808254552229,0.5731903755159569,0.06485193573552255,0.4802818828680898,0.026376205329974395,0.4836390658244205,0.02438353002099899
461,0.5,0.7071067811865476,0.7013888888888888,0.009820927516479831,0.5431457757209774,0.015882865788828103,0.6791325536062378,0.012391598368161871,0.6820987654320987,0.01484051269156959,0.6757005903548732,0.013945428376154432
500,0.5,0.7071067811865476,0.6666666666666667,0.01964185503295962,0.4923797703675575,0.02232723291588055,0.6938100106521159,0.03022225934872129,0.6642985151049667,0.00852655642444613,0.6694483141956545,0.014632385977061154
501,0.5,0.7071067811865476,0.625,0.0,0.4401718460312106,0.0010259825934440254,0.705419178302966,0.002828957291013106,0.6304347826086956,0.002364905622697364,0.6290179637055757,0.0005711789518176545
502,0.5,0.7071067811865476,0.625,0.019641855032959583,0.43159206510246834,0.03223616538548011,0.6752905906354183,0.015012253088961864,0.6234933879861415,0.0224798744909498,0.6359584234584235,0.020735379085919103
503,0.5,0.7071067811865476,0.7916666666666667,0.01964185503295962,0.6905324884138844,0.029426556674745263,0.7967188983855651,0.022771121510005637,0.817251461988304,0.02026212413926377,0.7902672988387274,0.020519847167642546
504,0.5,0.7071067811865476,0.7291666666666667,0.029462782549439414,0.5859483771999299,0.05027097865364118,0.715998842810437,0.03133281925265279,0.7130824372759856,0.038414761640497896,0.7125143890545489,0.03441754898551959
505,0.5,0.7071067811865476,0.4305555555555556,0.05892556509887897,0.1597160603371784,0.0815651122930357,0.5346669329427951,0.015586914224264763,0.43480700727077537,0.05482812059266205,0.43301084536378653,0.06313732731706477
506,0.5,0.7071067811865476,0.6527777777777778,0.0,0.45561561891172514,0.0015134409607482258,0.6216969868285658,0.001292959998414415,0.6292754736303123,0.004181814297339919,0.6055621292943718,0.01263802048535814
507,0.5,0.7071067811865476,0.6319444444444444,0.049104637582399115,0.4318682755826898,0.07852306191720165,0.6875356829161177,0.07861788339575738,0.6153846153846154,0.05534708948558665,0.5974178425507041,0.06367348723410894
508,0.5,0.7071067811865476,0.5486111111111112,0.00982092751647991,0.3229166666666667,0.014731391274719766,0.5619559335591944,0.005544027264031962,0.548611111111111,0.009820927516479791,0.5086942410801975,0.03204396637679101
509,0.5,0.7071067811865476,0.6319444444444444,0.009820927516479791,0.4309158942930881,0.021781382408536682,0.6607337107337107,0.012016655366817688,0.6242564025005042,0.018376363465500388,0.6345382060514888,0.011598400515979811
510,0.5,0.7071067811865476,0.4027777777777778,0.039283710065919325,0.09017370618559506,0.05191836878756316,0.5159484147289026,0.04112494553003571,0.39874915483434753,0.035324078812590545,0.39022584501459945,0.04428565739609189
511,0.5,0.7071067811865476,0.7152777777777777,0.06874649261535883,0.578834860230209,0.09863284159468451,0.7630179840281708,0.05838310752920812,0.727985347985348,0.0612998552676982,0.714858580128765,0.0711797353990421
512,0.5,0.7071067811865476,0.5625,0.009820927516479791,0.34893775454755366,0.01395430905748863,0.632711617086617,0.015942246557096234,0.5688526570048309,0.008932774071511159,0.5399364664320221,0.0011311502907499135
513,0.5,0.7071067811865476,0.5347222222222222,0.049104637582399115,0.3132483674637571,0.06780057311051234,0.6223501709513186,0.03192148773267957,0.5462881562881563,0.043531531022497814,0.5372399022469148,0.049616509147720374
